4037	0.004347523526359961
15	0.0034724977098082835
6634	0.003380806977123006
2625	0.003098764236412496
2398	0.002461574939778244
2470	0.0023816257497268636
2237	0.0023560232138447354
4191	0.0021400154178887517
7553	0.0020473708875482642
5254	0.0020289147502117588
2328	0.0019244123606325075
1186	0.0019209326393551736
1297	0.001836370117522033
4335	0.001827561315380541
7620	0.0018230317891258729
5412	0.0018107555490372755
7632	0.001800109453232187
4875	0.0017680453560562856
6946	0.0017049242736037118
3352	0.0016834525941222397
6832	0.0016684154527313202
2654	0.0016674677656025184
762	0.0016440629608715249
737	0.0016415516985480536
2066	0.001619141144929077
8293	0.0016092369348645113
3089	0.0016060832929658377
28	0.0015938102233313885
2535	0.0015723407156547546
3334	0.0015634879703346333
214	0.0015585496455383506
665	0.0015505486942493495
4735	0.0015280003514203608
6774	0.0015238244804847327
7092	0.0015112105063870588
2565	0.0014637437475394503
5484	0.0014559536983943034
8042	0.001392006130866621
4310	0.0013794749848874011
1211	0.0013378559798353962
5423	0.001337680209093827
3456	0.001336964268561638
2657	0.0012882918881706549
5404	0.001287050687740359
5233	0.001284843945836215
4712	0.0012661766911560807
271	0.0012516897053068538
4828	0.001227234815337216
5079	0.0012258665858211992
4261	0.001213308999294929
5210	0.0012081037797644033
8163	0.0011905066674944157
6914	0.0011894464264278685
3459	0.0011863898551046231
2285	0.0011716991255032836
1549	0.0011715816263854273
1842	0.0011656792337132321
4666	0.001143584140414578
993	0.0011327739469124665
3084	0.0011167133711787343
3562	0.0011118527043865432
1026	0.0011067957215387181
5123	0.0010991624280418462
2958	0.001093676902455183
3537	0.0010798439903553436
3117	0.0010794060315621613
2576	0.0010758234716028978
2643	0.001058069842180022
922	0.0010475726572450345
5022	0.0010454212234104496
299	0.0010419673386966924
1855	0.0010394682873899753
3897	0.0010370639165557646
2651	0.0010368395636786104
4110	0.0010348137356672015
282	0.00101436906902503
4600	0.0010101337887851293
1031	0.0010090249392280671
4687	0.0010082845222265829
7699	0.001005268638348911
4536	0.0010044576473137615
2871	0.0010040546743279118
2746	0.0010038680266173745
3443	0.0010028706102959706
3755	0.0010016233412316379
1385	0.0009996999047424111
3568	0.000992456610035978
5459	0.0009904403469675244
5543	0.0009899596211684616
4400	0.0009843371537552317
2485	0.0009715678729217624
1633	0.0009599012719610639
7890	0.0009569796081646694
3976	0.0009558478917296041
4256	0.0009546430615744759
1726	0.0009403087159685536
3238	0.0009347275340649351
2323	0.0009312217062223247
6784	0.0009266867839056631
3034	0.0009238329652140985
