14	0.005121660881994466
4036	0.004987438440384102
6633	0.004937152047467904
2624	0.004107466319084663
2397	0.003842770367956063
1296	0.002784169607366626
4190	0.002717175310497189
2327	0.0027103031150722363
736	0.0026718681993783094
2236	0.002645216318418347
761	0.0026233633830001677
2065	0.002582819745249171
4334	0.0025497249001647476
5253	0.002401445891368093
3088	0.00233732023091447
3351	0.0022803117319229373
3333	0.0022719633285739394
6945	0.0022208458127130353
5411	0.0022062683356077364
27	0.0021915930756830344
7552	0.002171140675308853
4309	0.002158484417313179
2534	0.0021357732883384756
2564	0.002129541004673517
4874	0.002091452295539921
1548	0.002068095724814078
7631	0.0020194128081855705
1210	0.001971650900879242
2469	0.0019680222738220248
3455	0.0019562423555801608
2653	0.0019503105253514577
6831	0.0019458657177619538
5483	0.0019266361161583286
3083	0.0018881143330067482
1185	0.0018815624648025515
7619	0.0018393720324796296
2745	0.0018275986844975324
8041	0.0018176580588846396
5232	0.0018037702639912652
3458	0.0017698576922442323
7091	0.00176596045544138
2656	0.0017641870938705875
992	0.0017552304594664345
4711	0.0017508595212251906
2858	0.0017447920187600228
213	0.0017319064850232066
1030	0.001731149168995235
4734	0.0017290993923969088
5403	0.0017262735307169035
664	0.0016820631896753697
5078	0.0016673107104139282
5122	0.0016548704249411674
921	0.0016205713897083404
270	0.0016141102613966756
2957	0.0016101691896438144
8162	0.001597748545124682
6773	0.0015895473365205774
4399	0.0015664159927391253
2575	0.001554295873284922
4827	0.0015516362441442076
3896	0.0015505662479998999
824	0.0015078924573801
1384	0.001493012121126625
1753	0.001482659185009566
5422	0.0014726452367329762
2650	0.0014721113778178065
3033	0.0014596068343056172
4665	0.0014466753807188433
4535	0.001442386028305609
3497	0.001436811650456303
5209	0.0014324672999142072
3975	0.0014281902011181928
3567	0.001420543414168544
3561	0.0014120521171385857
3897	0.0014105627349398988
2870	0.0013835169057766228
1025	0.0013786256038145928
2484	0.0013714577131183601
3237	0.001355579688689534
3536	0.0013506631492702806
281	0.001348233976606722
1632	0.0013406294232833934
2322	0.0013405146057457863
6913	0.0013321331093061875
4980	0.0013247486929765712
4260	0.0013215420329113349
5021	0.0013213146078450287
55	0.001307876851378896
643	0.0012659688593313083
8292	0.0012651613690919622
3116	0.0012518038389163204
2255	0.001246501797268889
2593	0.0012368319677123507
3009	0.0012316448179550976
4660	0.0012231721116103516
2143	0.0012108898360675873
2515	0.0011975948416666799
3442	0.0011951610899680702
3872	0.0011907623296549502
4982	0.0011906456171523394
2284	0.001183106146903459
5458	0.0011822111019982266
6005	0.001178933310591117
4599	0.0011747652758803456
298	0.0011703087384950486
2584	0.001168944410472924
2209	0.0011637659797742409
4098	0.0011623318557014972
5542	0.0011531582590457382
1309	0.001153050700458888
