6634	0.0060330058623302525	
4037	0.0047851836996548	
15	0.004243465323556597	
2625	0.004150827761305474	
2398	0.0034938627462011555	
6946	0.0031289927541691093	
8042	0.0027933907025074383	
5412	0.0027749726799182668	
4191	0.00276858452506851	
7553	0.002714418746250892	
7632	0.002640188083266628	
4335	0.0026149639966108282	
5254	0.0025215212581689065	
8163	0.0024732450650909172	
1297	0.0024689197363335063	
2328	0.002450900304680052	
2066	0.002406395032490738	
2237	0.002395273933464874	
7620	0.0023548141781703715	
6832	0.0023443156181582937	
737	0.0023314482176176677	
3089	0.0022891442564929006	
4875	0.0022463026705990146	
3352	0.002209472548129642	
2470	0.002183029146237367	
762	0.002164221445051364	
4735	0.002082089949727867	
7092	0.002075922847607386	
3334	0.0020635929689646402	
2535	0.002004248216171142	
4310	0.0019928820747679974	
3456	0.001965915752879073	
4828	0.001932803117308053	
2565	0.0019318079153096495	
4712	0.0019315166452835173	
5484	0.00191940466764002	
5233	0.0019052655732731906	
2654	0.0018510820777507054	
1186	0.001835779035377532	
5404	0.0018350036944236587	
3084	0.0017937238702661815	
1549	0.0017730069860535322	
5423	0.0017563498761850667	
1211	0.0017456059886918032	
5079	0.0016867678093395737	
28	0.0016855389221386494	
2657	0.0016688845508739992	
214	0.001660591298814577	
3459	0.0016562490944490428	
2746	0.0016492843596083173	
5123	0.001641137546697566	
8293	0.0016226138516956432	
6914	0.0015531729232864508	
6774	0.001543519400932308	
2958	0.0015365356349225149	
2859	0.001515261178618778	
3562	0.0015116661771754692	
5210	0.0015035373248930995	
993	0.0014915249985508825	
3117	0.0014815267447328628	
4400	0.0014755865148460964	
4666	0.0014677407287704389	
3897	0.0014549359491708728	
7699	0.0014307265618123224	
665	0.0014267988692015234	
271	0.0014102644319635154	
3568	0.0014044103872530957	
2651	0.0013969428611530043	
2576	0.0013961779945794036	
4536	0.0013940630514433993	
3898	0.0013925783778847192	
3976	0.0013791895158867824	
5022	0.0013619201572715755	
3537	0.0013551622587888888	
1026	0.0013529690217942677	
1031	0.0013438720282302322	
6334	0.0013328010905696648	
3034	0.001329446192915282	
7862	0.0013290405235660183	
5459	0.0013209345812497909	
3238	0.0013209050668626695	
4981	0.0012918574246659727	
4256	0.0012903855782137874	
3443	0.001289190222518872	
6006	0.0012850911265232796	
2485	0.0012828186840461665	
5563	0.0012795349097020296	
1754	0.0012773583508503999	
2871	0.0012638104398609812	
7809	0.0012575284516643129	
4261	0.0012559419169272496	
4661	0.00125560931327481	
2323	0.0012519554563194641	
4983	0.0012518938543545995	
7890	0.0012432455606252086	
3498	0.0012417874119808282	
825	0.001241653524601417	
1385	0.001240959765313678	
1633	0.001239055372403893	
8294	0.001237709019405778	
